store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
19518,Croma High Street Vijayawada #19518,19518,High Street,8037 Ring Road,Vijayawada,Andhra Pradesh,575353,India,India,2024-05-05,,2485
19519,Croma High Street Kota #19519,19519,High Street,1577 Mall Road,Kota,Rajasthan,232259,India,India,2025-01-01,,8462
19520,Croma Express Kozhikode #19520,19520,Express,7574 High Street,Kozhikode,Kerala,324545,India,India,2025-01-05,,14498
19521,Croma High Street Cuttack #19521,19521,High Street,6536 Main Bazaar,Cuttack,Odisha,316325,India,India,2025-01-20,,27285
19522,Croma Flagship Puducherry #19522,19522,Flagship,7986 Mall Road,Puducherry,Puducherry,755403,India,India,2024-02-23,,1672
19523,Croma Flagship Warangal #19523,19523,Flagship,6802 MG Road,Warangal,Telangana,848512,India,India,2024-05-11,,16689
19524,Croma Kiosk Hubballi #19524,19524,Kiosk,8518 Station Road,Hubballi,Karnataka,829720,India,India,2025-06-18,,2321
19525,Croma Kiosk Amritsar #19525,19525,Kiosk,2496 Main Bazaar,Amritsar,Punjab,226229,India,India,2024-10-30,,26918
19526,Croma Express Rourkela #19526,19526,Express,660 High Street,Rourkela,Odisha,766405,India,India,2025-08-08,,10571
19527,Croma Flagship Bhagalpur #19527,19527,Flagship,8954 Ring Road,Bhagalpur,Bihar,773488,India,India,2025-06-12,,19861
19528,Croma Mall Mangaluru #19528,19528,Mall,1718 Ring Road,Mangaluru,Karnataka,860987,India,India,2025-08-23,,7777
19529,Croma Outlet Shimla #19529,19529,Outlet,3087 Main Bazaar,Shimla,Himachal Pradesh,629495,India,India,2025-04-09,,24027
19530,Croma High Street Kochi #19530,19530,High Street,9701 Ring Road,Kochi,Kerala,177786,India,India,2024-04-29,,28972
19531,Croma Kiosk Ranchi #19531,19531,Kiosk,578 Ring Road,Ranchi,Jharkhand,516885,India,India,2025-06-09,,7194
19532,Croma Airport Ahmedabad #19532,19532,Airport,9445 High Street,Ahmedabad,Gujarat,499942,India,India,2024-02-23,,17283
19533,Croma Airport Hyderabad #19533,19533,Airport,413 High Street,Hyderabad,Telangana,137167,India,India,2024-03-05,,18931
19534,Croma Express Margao #19534,19534,Express,5995 Station Road,Margao,Goa,325918,India,India,2025-08-12,,9402
19535,Croma Express Karnal #19535,19535,Express,900 Mall Road,Karnal,Haryana,398873,India,India,2024-08-16,,4361
19536,Croma Outlet Solan #19536,19536,Outlet,9710 MG Road,Solan,Himachal Pradesh,352605,India,India,2024-01-20,,13048
19537,Croma Kiosk Puducherry #19537,19537,Kiosk,2798 MG Road,Puducherry,Puducherry,271148,India,India,2024-06-11,,18080
19538,Croma Outlet Rourkela #19538,19538,Outlet,4696 Main Bazaar,Rourkela,Odisha,237821,India,India,2025-07-05,,17401
19539,Croma Mall Varanasi #19539,19539,Mall,3110 MG Road,Varanasi,Uttar Pradesh,432649,India,India,2024-03-08,,6916
19540,Croma Mall Tiruchirappalli #19540,19540,Mall,8592 Mall Road,Tiruchirappalli,Tamil Nadu,677395,India,India,2024-01-19,,18799
19541,Croma High Street Patna #19541,19541,High Street,8005 Station Road,Patna,Bihar,659016,India,India,2024-04-21,,5661
19542,Croma Flagship Patna #19542,19542,Flagship,5675 Mall Road,Patna,Bihar,622479,India,India,2025-02-16,,8482
19543,Croma Airport Tirupati #19543,19543,Airport,7907 Mall Road,Tirupati,Andhra Pradesh,841639,India,India,2025-04-26,,16707
19544,Croma Airport Agra #19544,19544,Airport,4296 High Street,Agra,Uttar Pradesh,194981,India,India,2025-06-24,,2085
19545,Croma Metro Mysuru #19545,19545,Metro,6188 Main Bazaar,Mysuru,Karnataka,727118,India,India,2024-09-26,,19617
19546,Croma Metro Jammu #19546,19546,Metro,9128 Station Road,Jammu,Jammu & Kashmir,227710,India,India,2024-05-28,,20017
19547,Croma High Street Howrah #19547,19547,High Street,5704 Main Bazaar,Howrah,West Bengal,461693,India,India,2025-04-26,,5029
19548,Croma Mall Nizamabad #19548,19548,Mall,7505 Station Road,Nizamabad,Telangana,387455,India,India,2025-03-09,,14332
19549,Croma Outlet Mangaluru #19549,19549,Outlet,745 Ring Road,Mangaluru,Karnataka,155932,India,India,2025-06-26,,24802
19550,Croma Express Dibrugarh #19550,19550,Express,8385 Ring Road,Dibrugarh,Assam,511575,India,India,2024-09-16,,18479
19551,Croma Flagship Salem #19551,19551,Flagship,370 Mall Road,Salem,Tamil Nadu,795241,India,India,2024-10-22,,25346
19552,Croma Airport Jammu #19552,19552,Airport,7974 Station Road,Jammu,Jammu & Kashmir,834912,India,India,2024-08-01,,22353
19553,Croma Metro Surat #19553,19553,Metro,3045 High Street,Surat,Gujarat,204313,India,India,2025-02-09,,19402
19554,Croma High Street Siliguri #19554,19554,High Street,8958 Station Road,Siliguri,West Bengal,864812,India,India,2024-10-29,,27531
19555,Croma Mall Ludhiana #19555,19555,Mall,4935 Station Road,Ludhiana,Punjab,553137,India,India,2024-10-04,,13727
19556,Croma Metro Bhagalpur #19556,19556,Metro,2764 Ring Road,Bhagalpur,Bihar,125750,India,India,2025-07-18,,3480
19557,Croma Airport Cuttack #19557,19557,Airport,3920 MG Road,Cuttack,Odisha,618966,India,India,2025-05-15,,29135
19558,Croma Metro Patna #19558,19558,Metro,7798 Ring Road,Patna,Bihar,864914,India,India,2024-04-02,,13857
19559,Croma Kiosk Thrissur #19559,19559,Kiosk,1698 Main Bazaar,Thrissur,Kerala,632273,India,India,2024-12-12,,8093
19560,Croma Express Dibrugarh #19560,19560,Express,8680 MG Road,Dibrugarh,Assam,620140,India,India,2024-07-13,,25436
19561,Croma Express Jammu #19561,19561,Express,3821 High Street,Jammu,Jammu & Kashmir,285442,India,India,2025-03-21,,21865
19562,Croma Airport Karnal #19562,19562,Airport,8192 Mall Road,Karnal,Haryana,554603,India,India,2024-10-24,,22080
19563,Croma Outlet Guwahati #19563,19563,Outlet,140 Mall Road,Guwahati,Assam,821180,India,India,2024-12-29,,13049
19564,Croma Outlet Ranchi #19564,19564,Outlet,8094 MG Road,Ranchi,Jharkhand,167953,India,India,2024-02-15,,26319
19565,Croma Mall Dehradun #19565,19565,Mall,1764 Station Road,Dehradun,Uttarakhand,402237,India,India,2024-10-24,,25896
19566,Croma Airport Chennai #19566,19566,Airport,2019 Mall Road,Chennai,Tamil Nadu,214739,India,India,2024-11-29,,26601
19567,Croma Express Panipat #19567,19567,Express,5507 Main Bazaar,Panipat,Haryana,231453,India,India,2025-09-10,,8249
19568,Croma Outlet Kota #19568,19568,Outlet,3573 Mall Road,Kota,Rajasthan,502341,India,India,2024-07-02,,29459
19569,Croma Kiosk Margao #19569,19569,Kiosk,2513 Mall Road,Margao,Goa,726930,India,India,2024-03-31,,18947
19570,Croma Airport Bhagalpur #19570,19570,Airport,5736 MG Road,Bhagalpur,Bihar,266271,India,India,2024-03-16,,18692
19571,Croma Outlet New Delhi #19571,19571,Outlet,4267 Main Bazaar,New Delhi,Delhi,367642,India,India,2024-04-05,,27613
19572,Croma Mall Raipur #19572,19572,Mall,7573 Main Bazaar,Raipur,Chhattisgarh,141199,India,India,2025-02-05,,24487
19573,Croma Metro Karnal #19573,19573,Metro,2998 Station Road,Karnal,Haryana,248660,India,India,2024-12-20,,15901
19574,Croma Kiosk Bhilai #19574,19574,Kiosk,3633 Mall Road,Bhilai,Chhattisgarh,575017,India,India,2025-04-23,,24079
19575,Croma Mall Faridabad #19575,19575,Mall,6168 Ring Road,Faridabad,Haryana,267702,India,India,2024-01-23,,26028
19576,Croma Express Siliguri #19576,19576,Express,1757 Main Bazaar,Siliguri,West Bengal,557193,India,India,2024-11-18,,3049
19577,Croma Metro Rajkot #19577,19577,Metro,1973 Ring Road,Rajkot,Gujarat,440242,India,India,2025-08-11,,29483
19578,Croma Express Chandigarh #19578,19578,Express,8888 High Street,Chandigarh,Chandigarh,820038,India,India,2024-01-06,,8810
19579,Croma Airport Guwahati #19579,19579,Airport,6423 Main Bazaar,Guwahati,Assam,324331,India,India,2024-05-28,,16469
19580,Croma Flagship Kochi #19580,19580,Flagship,4513 Mall Road,Kochi,Kerala,365850,India,India,2025-04-11,,1032
19581,Croma Kiosk Faridabad #19581,19581,Kiosk,8224 Station Road,Faridabad,Haryana,286728,India,India,2025-01-22,,26941
19582,Croma Outlet Faridabad #19582,19582,Outlet,2549 Mall Road,Faridabad,Haryana,480450,India,India,2025-01-08,,28830
19583,Croma Flagship Durgapur #19583,19583,Flagship,6128 Station Road,Durgapur,West Bengal,501305,India,India,2024-06-13,,15850
19584,Croma Flagship Panaji #19584,19584,Flagship,3179 Station Road,Panaji,Goa,243827,India,India,2025-05-01,,16704
19585,Croma Mall Bengaluru #19585,19585,Mall,4092 Station Road,Bengaluru,Karnataka,200287,India,India,2025-01-13,,1682
19586,Croma Mall Gwalior #19586,19586,Mall,629 High Street,Gwalior,Madhya Pradesh,807712,India,India,2025-03-12,,24191
19587,Croma Metro Tirupati #19587,19587,Metro,2316 High Street,Tirupati,Andhra Pradesh,712133,India,India,2024-06-21,,29427
19588,Croma Kiosk Madurai #19588,19588,Kiosk,3164 Main Bazaar,Madurai,Tamil Nadu,686111,India,India,2024-09-30,,26754
19589,Croma Airport Haridwar #19589,19589,Airport,6069 Station Road,Haridwar,Uttarakhand,780152,India,India,2025-08-06,,9074
19590,Croma Express Jamshedpur #19590,19590,Express,3981 High Street,Jamshedpur,Jharkhand,791423,India,India,2025-06-20,,14580
19591,Croma Kiosk New Delhi #19591,19591,Kiosk,2808 Mall Road,New Delhi,Delhi,489437,India,India,2025-05-18,,13759
19592,Croma Kiosk Chennai #19592,19592,Kiosk,8393 Station Road,Chennai,Tamil Nadu,255623,India,India,2024-05-25,,18761
19593,Croma Outlet Haridwar #19593,19593,Outlet,8597 Station Road,Haridwar,Uttarakhand,190592,India,India,2024-07-04,,26701
19594,Croma Flagship Jalandhar #19594,19594,Flagship,5144 MG Road,Jalandhar,Punjab,158109,India,India,2024-12-15,,22773
19595,Croma Flagship Lucknow #19595,19595,Flagship,6639 MG Road,Lucknow,Uttar Pradesh,508332,India,India,2024-02-25,,21733
19596,Croma Airport Kochi #19596,19596,Airport,6696 Main Bazaar,Kochi,Kerala,510284,India,India,2024-06-25,,1631
19597,Croma Metro Puducherry #19597,19597,Metro,6574 Main Bazaar,Puducherry,Puducherry,417554,India,India,2024-06-05,,24891
19598,Croma Flagship Puducherry #19598,19598,Flagship,522 High Street,Puducherry,Puducherry,297766,India,India,2024-07-26,,12020
19599,Croma Airport Kozhikode #19599,19599,Airport,8005 Main Bazaar,Kozhikode,Kerala,403762,India,India,2024-11-01,,12960
19600,Croma Flagship Chandigarh #19600,19600,Flagship,7711 Station Road,Chandigarh,Chandigarh,383817,India,India,2025-08-28,,1161
19601,Croma Mall Ahmedabad #19601,19601,Mall,4229 High Street,Ahmedabad,Gujarat,759001,India,India,2025-04-07,,23654
19602,Croma Flagship Durgapur #19602,19602,Flagship,9234 High Street,Durgapur,West Bengal,638316,India,India,2024-08-20,,29806
19603,Croma Metro Siliguri #19603,19603,Metro,2266 Main Bazaar,Siliguri,West Bengal,287376,India,India,2025-01-16,,6411
19604,Croma Outlet Delhi #19604,19604,Outlet,6009 Station Road,Delhi,Delhi,547170,India,India,2025-02-09,,9976
19605,Croma Express Shimla #19605,19605,Express,1220 Station Road,Shimla,Himachal Pradesh,268079,India,India,2024-08-13,,3969
19606,Croma Kiosk Jammu #19606,19606,Kiosk,8067 Ring Road,Jammu,Jammu & Kashmir,838045,India,India,2024-01-11,,3250
19607,Croma Airport Dehradun #19607,19607,Airport,1282 Station Road,Dehradun,Uttarakhand,564323,India,India,2024-11-27,,28906
19608,Croma Metro Visakhapatnam #19608,19608,Metro,3252 Station Road,Visakhapatnam,Andhra Pradesh,531263,India,India,2024-12-05,,19758
19609,Croma Mall Visakhapatnam #19609,19609,Mall,828 Mall Road,Visakhapatnam,Andhra Pradesh,569410,India,India,2025-04-16,,20223
19610,Croma Flagship Rourkela #19610,19610,Flagship,9150 MG Road,Rourkela,Odisha,775306,India,India,2024-09-02,,25520
19611,Croma Flagship Silchar #19611,19611,Flagship,7768 High Street,Silchar,Assam,470063,India,India,2024-07-30,,11005
19612,Croma Outlet Gwalior #19612,19612,Outlet,4819 MG Road,Gwalior,Madhya Pradesh,634370,India,India,2024-08-22,,24130
19613,Croma Flagship Coimbatore #19613,19613,Flagship,4546 Main Bazaar,Coimbatore,Tamil Nadu,858352,India,India,2024-04-14,,28007
19614,Croma Express Tiruchirappalli #19614,19614,Express,1523 Ring Road,Tiruchirappalli,Tamil Nadu,708541,India,India,2024-06-09,,26490
19615,Croma Express Jalandhar #19615,19615,Express,6762 Mall Road,Jalandhar,Punjab,474794,India,India,2024-12-04,,25573
19616,Croma Flagship Warangal #19616,19616,Flagship,9147 Mall Road,Warangal,Telangana,270840,India,India,2024-12-03,,6416
19617,Croma Flagship Bhagalpur #19617,19617,Flagship,618 Ring Road,Bhagalpur,Bihar,576532,India,India,2025-01-03,,28384
19618,Croma Metro Ranchi #19618,19618,Metro,789 Station Road,Ranchi,Jharkhand,443394,India,India,2025-01-14,,23504
19619,Croma Outlet Haridwar #19619,19619,Outlet,4502 Mall Road,Haridwar,Uttarakhand,791759,India,India,2024-06-03,,10677
19620,Croma Metro Rajkot #19620,19620,Metro,2834 High Street,Rajkot,Gujarat,188479,India,India,2025-03-08,,4083
19621,Croma Mall Jalandhar #19621,19621,Mall,8589 Station Road,Jalandhar,Punjab,409178,India,India,2025-08-11,,22635
19622,Croma Express Hyderabad #19622,19622,Express,1903 Station Road,Hyderabad,Telangana,154724,India,India,2025-01-17,,11168
19623,Croma Kiosk Chandigarh #19623,19623,Kiosk,1660 Station Road,Chandigarh,Chandigarh,797010,India,India,2024-12-22,,18515
19624,Croma Kiosk Warangal #19624,19624,Kiosk,5866 Main Bazaar,Warangal,Telangana,329443,India,India,2024-06-13,,14017
19625,Croma Metro Nizamabad #19625,19625,Metro,299 MG Road,Nizamabad,Telangana,419056,India,India,2024-01-10,,6740
19626,Croma Metro Ludhiana #19626,19626,Metro,7268 Station Road,Ludhiana,Punjab,805582,India,India,2025-03-11,,1095
19627,Croma Kiosk Srinagar #19627,19627,Kiosk,8908 Mall Road,Srinagar,Jammu & Kashmir,146738,India,India,2024-12-13,,2027
19628,Croma Mall Gaya #19628,19628,Mall,7516 High Street,Gaya,Bihar,619938,India,India,2025-03-02,,2087
19629,Croma Express Howrah #19629,19629,Express,8355 Main Bazaar,Howrah,West Bengal,694536,India,India,2025-05-01,,20227
19630,Croma Kiosk Srinagar #19630,19630,Kiosk,5592 Ring Road,Srinagar,Jammu & Kashmir,336954,India,India,2024-10-25,,27313
19631,Croma Outlet Dhanbad #19631,19631,Outlet,2889 Mall Road,Dhanbad,Jharkhand,572120,India,India,2024-05-15,,7790
19632,Croma Outlet Bhubaneswar #19632,19632,Outlet,1421 High Street,Bhubaneswar,Odisha,324292,India,India,2025-05-05,,20657
19633,Croma Airport Gwalior #19633,19633,Airport,394 High Street,Gwalior,Madhya Pradesh,529554,India,India,2025-06-29,,25314
19634,Croma Metro Kochi #19634,19634,Metro,6492 Ring Road,Kochi,Kerala,546006,India,India,2024-09-12,,27245
19635,Croma Metro Bhilai #19635,19635,Metro,4548 Mall Road,Bhilai,Chhattisgarh,116715,India,India,2024-03-07,,12555
19636,Croma Kiosk Bhagalpur #19636,19636,Kiosk,5979 Main Bazaar,Bhagalpur,Bihar,690007,India,India,2024-12-25,,6131
19637,Croma High Street Ghaziabad #19637,19637,High Street,8230 Mall Road,Ghaziabad,Uttar Pradesh,312966,India,India,2024-06-24,,2446
19638,Croma High Street Chandigarh #19638,19638,High Street,3322 Station Road,Chandigarh,Chandigarh,746272,India,India,2024-02-20,,28106
19639,Croma Outlet Belagavi #19639,19639,Outlet,3887 Station Road,Belagavi,Karnataka,514191,India,India,2024-07-18,,28169
19640,Croma Outlet Haridwar #19640,19640,Outlet,5699 Ring Road,Haridwar,Uttarakhand,373138,India,India,2024-07-10,,21558
19641,Croma Flagship Mumbai #19641,19641,Flagship,4208 High Street,Mumbai,Maharashtra,778757,India,India,2025-08-13,,24202
19642,Croma Kiosk Margao #19642,19642,Kiosk,2167 Ring Road,Margao,Goa,357933,India,India,2024-11-02,,14497
19643,Croma Outlet Kolkata #19643,19643,Outlet,1973 Main Bazaar,Kolkata,West Bengal,529088,India,India,2024-01-06,,8248
19644,Croma Mall Varanasi #19644,19644,Mall,4292 Main Bazaar,Varanasi,Uttar Pradesh,138905,India,India,2025-04-14,,16356
19645,Croma Outlet Dehradun #19645,19645,Outlet,4463 Station Road,Dehradun,Uttarakhand,251416,India,India,2024-05-25,,14643
19646,Croma Metro Belagavi #19646,19646,Metro,2816 Ring Road,Belagavi,Karnataka,236419,India,India,2025-05-11,,28610
19647,Croma Kiosk Thiruvananthapuram #19647,19647,Kiosk,2795 Station Road,Thiruvananthapuram,Kerala,286894,India,India,2024-11-26,,15363
19648,Croma Outlet Shimla #19648,19648,Outlet,9073 Station Road,Shimla,Himachal Pradesh,213631,India,India,2024-01-26,,27883
19649,Croma Airport Howrah #19649,19649,Airport,4397 High Street,Howrah,West Bengal,377015,India,India,2024-03-15,,21277
19650,Croma Airport Kota #19650,19650,Airport,9242 Station Road,Kota,Rajasthan,398714,India,India,2024-11-01,,24756
19651,Croma Airport Haridwar #19651,19651,Airport,3793 Ring Road,Haridwar,Uttarakhand,566901,India,India,2025-01-27,,23800
19652,Croma Mall Bhagalpur #19652,19652,Mall,3616 MG Road,Bhagalpur,Bihar,582891,India,India,2025-06-18,,20633
19653,Croma Outlet Delhi #19653,19653,Outlet,6411 Ring Road,Delhi,Delhi,511027,India,India,2024-01-18,,1658
19654,Croma Outlet Amritsar #19654,19654,Outlet,8589 MG Road,Amritsar,Punjab,520793,India,India,2024-11-06,,25983
19655,Croma Airport Shimla #19655,19655,Airport,4017 MG Road,Shimla,Himachal Pradesh,760059,India,India,2025-05-12,,1563
19656,Croma Express Chandigarh #19656,19656,Express,3908 Mall Road,Chandigarh,Chandigarh,356633,India,India,2025-08-14,,14783
19657,Croma High Street Howrah #19657,19657,High Street,9283 Station Road,Howrah,West Bengal,507134,India,India,2024-08-02,,29694
19658,Croma Express Bhagalpur #19658,19658,Express,5542 Mall Road,Bhagalpur,Bihar,844982,India,India,2024-10-17,,20975
19659,Croma Kiosk Kota #19659,19659,Kiosk,8140 Ring Road,Kota,Rajasthan,852745,India,India,2024-09-01,,22330
19660,Croma Flagship Chandigarh #19660,19660,Flagship,5965 MG Road,Chandigarh,Chandigarh,720849,India,India,2024-04-13,,16206
19661,Croma Outlet Hyderabad #19661,19661,Outlet,6740 Station Road,Hyderabad,Telangana,146905,India,India,2025-06-10,,19149
19662,Croma Mall Visakhapatnam #19662,19662,Mall,8384 Station Road,Visakhapatnam,Andhra Pradesh,755897,India,India,2024-06-25,,4953
19663,Croma Metro Dibrugarh #19663,19663,Metro,6342 Mall Road,Dibrugarh,Assam,668835,India,India,2024-12-02,,15674
19664,Croma Mall Kozhikode #19664,19664,Mall,7953 MG Road,Kozhikode,Kerala,784106,India,India,2024-11-18,,10473
19665,Croma Mall Mumbai #19665,19665,Mall,8917 High Street,Mumbai,Maharashtra,533641,India,India,2025-08-28,,4498
19666,Croma Flagship Bengaluru #19666,19666,Flagship,2003 Ring Road,Bengaluru,Karnataka,151823,India,India,2025-01-22,,2755
19667,Croma Mall Haridwar #19667,19667,Mall,4416 High Street,Haridwar,Uttarakhand,311615,India,India,2024-08-03,,18696
19668,Croma Mall Panaji #19668,19668,Mall,9522 MG Road,Panaji,Goa,292021,India,India,2024-12-01,,10397
19669,Croma Airport Rourkela #19669,19669,Airport,1547 MG Road,Rourkela,Odisha,518132,India,India,2025-08-29,,28827
19670,Croma Metro Thrissur #19670,19670,Metro,900 MG Road,Thrissur,Kerala,438169,India,India,2024-11-27,,20906
19671,Croma Airport Jabalpur #19671,19671,Airport,6906 MG Road,Jabalpur,Madhya Pradesh,310858,India,India,2025-04-05,,15031
19672,Croma High Street Aurangabad #19672,19672,High Street,9639 MG Road,Aurangabad,Maharashtra,224781,India,India,2025-06-14,,12509
19673,Croma Mall Srinagar #19673,19673,Mall,7368 Mall Road,Srinagar,Jammu & Kashmir,198078,India,India,2024-03-06,,24211
19674,Croma Flagship Solan #19674,19674,Flagship,5071 Station Road,Solan,Himachal Pradesh,173094,India,India,2024-01-29,,11739
19675,Croma Flagship Ranchi #19675,19675,Flagship,4225 Main Bazaar,Ranchi,Jharkhand,220016,India,India,2025-02-09,,14307
19676,Croma Kiosk Srinagar #19676,19676,Kiosk,7597 MG Road,Srinagar,Jammu & Kashmir,810993,India,India,2024-11-19,,14977
19677,Croma Express Warangal #19677,19677,Express,9147 High Street,Warangal,Telangana,257996,India,India,2025-03-19,,27721
19678,Croma Kiosk Durgapur #19678,19678,Kiosk,5761 Ring Road,Durgapur,West Bengal,779271,India,India,2024-10-29,,22539
19679,Croma Outlet Chandigarh #19679,19679,Outlet,4644 Ring Road,Chandigarh,Chandigarh,765430,India,India,2024-07-20,,25490
19680,Croma Express Jabalpur #19680,19680,Express,9444 High Street,Jabalpur,Madhya Pradesh,755852,India,India,2025-09-13,,28237
19681,Croma Mall Karnal #19681,19681,Mall,5096 Station Road,Karnal,Haryana,207774,India,India,2025-05-30,,2706
19682,Croma High Street Gwalior #19682,19682,High Street,2177 Mall Road,Gwalior,Madhya Pradesh,418324,India,India,2024-09-25,,27899
19683,Croma Kiosk Solan #19683,19683,Kiosk,7721 Main Bazaar,Solan,Himachal Pradesh,704283,India,India,2025-03-16,,28209
19684,Croma Express Bilaspur #19684,19684,Express,176 Ring Road,Bilaspur,Chhattisgarh,768683,India,India,2024-08-02,,28801
19685,Croma High Street Margao #19685,19685,High Street,663 Mall Road,Margao,Goa,380077,India,India,2024-12-24,,1937
19686,Croma Mall Guwahati #19686,19686,Mall,823 Mall Road,Guwahati,Assam,765459,India,India,2025-03-28,,18023
19687,Croma Kiosk Hubballi #19687,19687,Kiosk,7989 MG Road,Hubballi,Karnataka,825455,India,India,2025-04-02,,13558
19688,Croma Metro Solan #19688,19688,Metro,6317 High Street,Solan,Himachal Pradesh,549987,India,India,2024-07-25,,25256
19689,Croma Flagship Bhagalpur #19689,19689,Flagship,308 Ring Road,Bhagalpur,Bihar,629844,India,India,2024-05-21,,17817
19690,Croma Kiosk Jalandhar #19690,19690,Kiosk,8832 Mall Road,Jalandhar,Punjab,152375,India,India,2024-08-21,,14869
19691,Croma Mall Dibrugarh #19691,19691,Mall,4340 MG Road,Dibrugarh,Assam,437552,India,India,2025-07-02,,5153
19692,Croma High Street Mumbai #19692,19692,High Street,8922 High Street,Mumbai,Maharashtra,471158,India,India,2024-02-27,,29778
19693,Croma Express Durgapur #19693,19693,Express,292 High Street,Durgapur,West Bengal,597959,India,India,2024-10-01,,18403
19694,Croma Outlet Bhubaneswar #19694,19694,Outlet,1790 Ring Road,Bhubaneswar,Odisha,372725,India,India,2025-05-11,,3770
19695,Croma Metro Patna #19695,19695,Metro,5199 Ring Road,Patna,Bihar,853284,India,India,2024-07-11,,10602
19696,Croma Mall Patiala #19696,19696,Mall,5251 Station Road,Patiala,Punjab,384993,India,India,2024-07-11,,11768
19697,Croma Kiosk New Delhi #19697,19697,Kiosk,8186 Ring Road,New Delhi,Delhi,317358,India,India,2024-07-01,,3176
19698,Croma Airport Tirupati #19698,19698,Airport,9600 High Street,Tirupati,Andhra Pradesh,244243,India,India,2025-01-17,,16429
19699,Croma Mall Raipur #19699,19699,Mall,7803 High Street,Raipur,Chhattisgarh,694698,India,India,2024-04-04,,21492
19700,Croma High Street Nizamabad #19700,19700,High Street,9710 High Street,Nizamabad,Telangana,679658,India,India,2025-09-12,,22782
19701,Croma Metro Noida #19701,19701,Metro,5711 Mall Road,Noida,Uttar Pradesh,737210,India,India,2024-05-20,,9910
19702,Croma Kiosk New Delhi #19702,19702,Kiosk,381 Ring Road,New Delhi,Delhi,340310,India,India,2024-06-02,,6904
19703,Croma Flagship Delhi #19703,19703,Flagship,15 Main Bazaar,Delhi,Delhi,392547,India,India,2024-02-28,,3388
19704,Croma Kiosk Tirupati #19704,19704,Kiosk,7448 Station Road,Tirupati,Andhra Pradesh,341238,India,India,2025-06-18,,25267
19705,Croma High Street Dehradun #19705,19705,High Street,9645 High Street,Dehradun,Uttarakhand,245927,India,India,2024-03-15,,23308
19706,Croma Kiosk Bhubaneswar #19706,19706,Kiosk,9725 Mall Road,Bhubaneswar,Odisha,277028,India,India,2024-12-05,,5748
19707,Croma Express Pune #19707,19707,Express,9266 Main Bazaar,Pune,Maharashtra,329633,India,India,2025-03-14,,21288
19708,Croma Metro Puducherry #19708,19708,Metro,7614 High Street,Puducherry,Puducherry,158742,India,India,2025-03-24,,13390
19709,Croma Mall Coimbatore #19709,19709,Mall,8961 Ring Road,Coimbatore,Tamil Nadu,118434,India,India,2024-06-07,,25106
19710,Croma Express Guwahati #19710,19710,Express,2318 High Street,Guwahati,Assam,851237,India,India,2024-12-25,,9523
19711,Croma Airport Thane #19711,19711,Airport,6083 High Street,Thane,Maharashtra,587155,India,India,2024-09-24,,4981
19712,Croma High Street Margao #19712,19712,High Street,9593 High Street,Margao,Goa,276303,India,India,2025-05-18,,10589
19713,Croma Airport Indore #19713,19713,Airport,1471 Main Bazaar,Indore,Madhya Pradesh,400547,India,India,2024-10-16,,19949
19714,Croma Outlet Chandigarh #19714,19714,Outlet,7309 Ring Road,Chandigarh,Chandigarh,835484,India,India,2025-07-23,,22500
19715,Croma Flagship Ranchi #19715,19715,Flagship,326 Station Road,Ranchi,Jharkhand,754617,India,India,2025-03-26,,25556
19716,Croma Metro Surat #19716,19716,Metro,3418 High Street,Surat,Gujarat,519765,India,India,2024-10-23,,10570
19717,Croma Flagship Rajkot #19717,19717,Flagship,3070 MG Road,Rajkot,Gujarat,315155,India,India,2025-09-12,,5866
19718,Croma Airport New Delhi #19718,19718,Airport,5399 MG Road,New Delhi,Delhi,119372,India,India,2025-01-13,,9172
19719,Croma Outlet Howrah #19719,19719,Outlet,8113 MG Road,Howrah,West Bengal,487735,India,India,2024-10-28,,17789
19720,Croma Kiosk New Delhi #19720,19720,Kiosk,4120 Ring Road,New Delhi,Delhi,761967,India,India,2024-04-12,,27860
19721,Croma Flagship Thane #19721,19721,Flagship,4285 Station Road,Thane,Maharashtra,222670,India,India,2024-07-16,,25201
19722,Croma Airport Solan #19722,19722,Airport,4944 Ring Road,Solan,Himachal Pradesh,661806,India,India,2025-08-10,,22092
19723,Croma Mall Indore #19723,19723,Mall,4634 MG Road,Indore,Madhya Pradesh,646546,India,India,2024-03-20,,1743
19724,Croma High Street Shimla #19724,19724,High Street,1516 Mall Road,Shimla,Himachal Pradesh,777297,India,India,2024-04-17,,12884
19725,Croma Flagship Nizamabad #19725,19725,Flagship,7465 Main Bazaar,Nizamabad,Telangana,737590,India,India,2025-05-13,,11858
19726,Croma Mall Guntur #19726,19726,Mall,5762 Station Road,Guntur,Andhra Pradesh,782780,India,India,2024-07-01,,21088
19727,Croma Airport Ludhiana #19727,19727,Airport,1808 High Street,Ludhiana,Punjab,781766,India,India,2025-06-20,,4605
19728,Croma High Street Vadodara #19728,19728,High Street,9135 Station Road,Vadodara,Gujarat,361411,India,India,2025-04-15,,9137
19729,Croma Flagship Thiruvananthapuram #19729,19729,Flagship,5130 Station Road,Thiruvananthapuram,Kerala,510697,India,India,2025-01-07,,3534
19730,Croma Mall Gurugram #19730,19730,Mall,6197 Station Road,Gurugram,Haryana,280237,India,India,2025-01-30,,24404
19731,Croma Flagship Jabalpur #19731,19731,Flagship,2894 MG Road,Jabalpur,Madhya Pradesh,685580,India,India,2025-06-23,,7497
